ISRC,UPC,Track title,Artist,Release title,Label,Platform,Country,Quantity,Net revenue in EUR,Reporting month
TEST00000231,0000001000231,Track 231,Artist 31,Release 31,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000232,0000001000232,Track 232,Artist 32,Release 32,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000233,0000001000233,Track 233,Artist 33,Release 33,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000234,0000001000234,Track 234,Artist 34,Release 34,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000235,0000001000235,Track 235,Artist 35,Release 35,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000236,0000001000236,Track 236,Artist 36,Release 36,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000237,0000001000237,Track 237,Artist 37,Release 37,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000238,0000001000238,Track 238,Artist 38,Release 38,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000239,0000001000239,Track 239,Artist 39,Release 39,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000240,0000001000240,Track 240,Artist 40,Release 40,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000241,0000001000241,Track 241,Artist 41,Release 41,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000242,0000001000242,Track 242,Artist 42,Release 42,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000243,0000001000243,Track 243,Artist 43,Release 43,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000244,0000001000244,Track 244,Artist 44,Release 44,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000245,0000001000245,Track 245,Artist 45,Release 45,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000246,0000001000246,Track 246,Artist 46,Release 46,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000247,0000001000247,Track 247,Artist 47,Release 47,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000248,0000001000248,Track 248,Artist 48,Release 48,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000249,0000001000249,Track 249,Artist 49,Release 49,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000250,0000001000250,Track 250,Artist 0,Release 50,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000251,0000001000251,Track 251,Artist 1,Release 51,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000252,0000001000252,Track 252,Artist 2,Release 52,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000253,0000001000253,Track 253,Artist 3,Release 53,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000254,0000001000254,Track 254,Artist 4,Release 54,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000255,0000001000255,Track 255,Artist 5,Release 55,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000256,0000001000256,Track 256,Artist 6,Release 56,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000257,0000001000257,Track 257,Artist 7,Release 57,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000258,0000001000258,Track 258,Artist 8,Release 58,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000259,0000001000259,Track 259,Artist 9,Release 59,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000260,0000001000260,Track 260,Artist 10,Release 60,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000261,0000001000261,Track 261,Artist 11,Release 61,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000262,0000001000262,Track 262,Artist 12,Release 62,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000263,0000001000263,Track 263,Artist 13,Release 63,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000264,0000001000264,Track 264,Artist 14,Release 64,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000265,0000001000265,Track 265,Artist 15,Release 65,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000266,0000001000266,Track 266,Artist 16,Release 66,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000267,0000001000267,Track 267,Artist 17,Release 67,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000268,0000001000268,Track 268,Artist 18,Release 68,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000269,0000001000269,Track 269,Artist 19,Release 69,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000270,0000001000270,Track 270,Artist 20,Release 70,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000271,0000001000271,Track 271,Artist 21,Release 71,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000272,0000001000272,Track 272,Artist 22,Release 72,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000273,0000001000273,Track 273,Artist 23,Release 73,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000274,0000001000274,Track 274,Artist 24,Release 74,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000275,0000001000275,Track 275,Artist 25,Release 75,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000276,0000001000276,Track 276,Artist 26,Release 76,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000277,0000001000277,Track 277,Artist 27,Release 77,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000278,0000001000278,Track 278,Artist 28,Release 78,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000279,0000001000279,Track 279,Artist 29,Release 79,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000280,0000001000280,Track 280,Artist 30,Release 80,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000281,0000001000281,Track 281,Artist 31,Release 81,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000282,0000001000282,Track 282,Artist 32,Release 82,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000283,0000001000283,Track 283,Artist 33,Release 83,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000284,0000001000284,Track 284,Artist 34,Release 84,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000285,0000001000285,Track 285,Artist 35,Release 85,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000286,0000001000286,Track 286,Artist 36,Release 86,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000287,0000001000287,Track 287,Artist 37,Release 87,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000288,0000001000288,Track 288,Artist 38,Release 88,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000289,0000001000289,Track 289,Artist 39,Release 89,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000290,0000001000290,Track 290,Artist 40,Release 90,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000291,0000001000291,Track 291,Artist 41,Release 91,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000292,0000001000292,Track 292,Artist 42,Release 92,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000293,0000001000293,Track 293,Artist 43,Release 93,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000294,0000001000294,Track 294,Artist 44,Release 94,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000295,0000001000295,Track 295,Artist 45,Release 95,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000296,0000001000296,Track 296,Artist 46,Release 96,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000297,0000001000297,Track 297,Artist 47,Release 97,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000298,0000001000298,Track 298,Artist 48,Release 98,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000299,0000001000299,Track 299,Artist 49,Release 99,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000300,0000001000300,Track 300,Artist 0,Release 0,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000301,0000001000301,Track 301,Artist 1,Release 1,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000302,0000001000302,Track 302,Artist 2,Release 2,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000303,0000001000303,Track 303,Artist 3,Release 3,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000304,0000001000304,Track 304,Artist 4,Release 4,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000305,0000001000305,Track 305,Artist 5,Release 5,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000306,0000001000306,Track 306,Artist 6,Release 6,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000307,0000001000307,Track 307,Artist 7,Release 7,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000308,0000001000308,Track 308,Artist 8,Release 8,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000309,0000001000309,Track 309,Artist 9,Release 9,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000310,0000001000310,Track 310,Artist 10,Release 10,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000311,0000001000311,Track 311,Artist 11,Release 11,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000312,0000001000312,Track 312,Artist 12,Release 12,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000313,0000001000313,Track 313,Artist 13,Release 13,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000314,0000001000314,Track 314,Artist 14,Release 14,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000315,0000001000315,Track 315,Artist 15,Release 15,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000316,0000001000316,Track 316,Artist 16,Release 16,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000317,0000001000317,Track 317,Artist 17,Release 17,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000318,0000001000318,Track 318,Artist 18,Release 18,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000319,0000001000319,Track 319,Artist 19,Release 19,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000320,0000001000320,Track 320,Artist 20,Release 20,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000321,0000001000321,Track 321,Artist 21,Release 21,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000322,0000001000322,Track 322,Artist 22,Release 22,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000323,0000001000323,Track 323,Artist 23,Release 23,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000324,0000001000324,Track 324,Artist 24,Release 24,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000325,0000001000325,Track 325,Artist 25,Release 25,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000326,0000001000326,Track 326,Artist 26,Release 26,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000327,0000001000327,Track 327,Artist 27,Release 27,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000328,0000001000328,Track 328,Artist 28,Release 28,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000329,0000001000329,Track 329,Artist 29,Release 29,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000330,0000001000330,Track 330,Artist 30,Release 30,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000331,0000001000331,Track 331,Artist 31,Release 31,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000332,0000001000332,Track 332,Artist 32,Release 32,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000333,0000001000333,Track 333,Artist 33,Release 33,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000334,0000001000334,Track 334,Artist 34,Release 34,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000335,0000001000335,Track 335,Artist 35,Release 35,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000336,0000001000336,Track 336,Artist 36,Release 36,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000337,0000001000337,Track 337,Artist 37,Release 37,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000338,0000001000338,Track 338,Artist 38,Release 38,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000339,0000001000339,Track 339,Artist 39,Release 39,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000340,0000001000340,Track 340,Artist 40,Release 40,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000341,0000001000341,Track 341,Artist 41,Release 41,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000342,0000001000342,Track 342,Artist 42,Release 42,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000343,0000001000343,Track 343,Artist 43,Release 43,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000344,0000001000344,Track 344,Artist 44,Release 44,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000345,0000001000345,Track 345,Artist 45,Release 45,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000346,0000001000346,Track 346,Artist 46,Release 46,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000347,0000001000347,Track 347,Artist 47,Release 47,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000348,0000001000348,Track 348,Artist 48,Release 48,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000349,0000001000349,Track 349,Artist 49,Release 49,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000350,0000001000350,Track 350,Artist 0,Release 50,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000351,0000001000351,Track 351,Artist 1,Release 51,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000352,0000001000352,Track 352,Artist 2,Release 52,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000353,0000001000353,Track 353,Artist 3,Release 53,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000354,0000001000354,Track 354,Artist 4,Release 54,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000355,0000001000355,Track 355,Artist 5,Release 55,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000356,0000001000356,Track 356,Artist 6,Release 56,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000357,0000001000357,Track 357,Artist 7,Release 57,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000358,0000001000358,Track 358,Artist 8,Release 58,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000359,0000001000359,Track 359,Artist 9,Release 59,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000360,0000001000360,Track 360,Artist 10,Release 60,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000361,0000001000361,Track 361,Artist 11,Release 61,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000362,0000001000362,Track 362,Artist 12,Release 62,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000363,0000001000363,Track 363,Artist 13,Release 63,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000364,0000001000364,Track 364,Artist 14,Release 64,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000365,0000001000365,Track 365,Artist 15,Release 65,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000366,0000001000366,Track 366,Artist 16,Release 66,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000367,0000001000367,Track 367,Artist 17,Release 67,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000368,0000001000368,Track 368,Artist 18,Release 68,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000369,0000001000369,Track 369,Artist 19,Release 69,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000370,0000001000370,Track 370,Artist 20,Release 70,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000371,0000001000371,Track 371,Artist 21,Release 71,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000372,0000001000372,Track 372,Artist 22,Release 72,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000373,0000001000373,Track 373,Artist 23,Release 73,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000374,0000001000374,Track 374,Artist 24,Release 74,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000375,0000001000375,Track 375,Artist 25,Release 75,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000376,0000001000376,Track 376,Artist 26,Release 76,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000377,0000001000377,Track 377,Artist 27,Release 77,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000378,0000001000378,Track 378,Artist 28,Release 78,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000379,0000001000379,Track 379,Artist 29,Release 79,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000380,0000001000380,Track 380,Artist 30,Release 80,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000381,0000001000381,Track 381,Artist 31,Release 81,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000382,0000001000382,Track 382,Artist 32,Release 82,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000383,0000001000383,Track 383,Artist 33,Release 83,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000384,0000001000384,Track 384,Artist 34,Release 84,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000385,0000001000385,Track 385,Artist 35,Release 85,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000386,0000001000386,Track 386,Artist 36,Release 86,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000387,0000001000387,Track 387,Artist 37,Release 87,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000388,0000001000388,Track 388,Artist 38,Release 88,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000389,0000001000389,Track 389,Artist 39,Release 89,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000390,0000001000390,Track 390,Artist 40,Release 90,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000391,0000001000391,Track 391,Artist 41,Release 91,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000392,0000001000392,Track 392,Artist 42,Release 92,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000393,0000001000393,Track 393,Artist 43,Release 93,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000394,0000001000394,Track 394,Artist 44,Release 94,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000395,0000001000395,Track 395,Artist 45,Release 95,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000396,0000001000396,Track 396,Artist 46,Release 96,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000397,0000001000397,Track 397,Artist 47,Release 97,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000398,0000001000398,Track 398,Artist 48,Release 98,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000399,0000001000399,Track 399,Artist 49,Release 99,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000400,0000001000400,Track 400,Artist 0,Release 0,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000401,0000001000401,Track 401,Artist 1,Release 1,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000402,0000001000402,Track 402,Artist 2,Release 2,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000403,0000001000403,Track 403,Artist 3,Release 3,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000404,0000001000404,Track 404,Artist 4,Release 4,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000405,0000001000405,Track 405,Artist 5,Release 5,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000406,0000001000406,Track 406,Artist 6,Release 6,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000407,0000001000407,Track 407,Artist 7,Release 7,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000408,0000001000408,Track 408,Artist 8,Release 8,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000409,0000001000409,Track 409,Artist 9,Release 9,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000410,0000001000410,Track 410,Artist 10,Release 10,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000411,0000001000411,Track 411,Artist 11,Release 11,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000412,0000001000412,Track 412,Artist 12,Release 12,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000413,0000001000413,Track 413,Artist 13,Release 13,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000414,0000001000414,Track 414,Artist 14,Release 14,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000415,0000001000415,Track 415,Artist 15,Release 15,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000416,0000001000416,Track 416,Artist 16,Release 16,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000417,0000001000417,Track 417,Artist 17,Release 17,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000418,0000001000418,Track 418,Artist 18,Release 18,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000419,0000001000419,Track 419,Artist 19,Release 19,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000420,0000001000420,Track 420,Artist 20,Release 20,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000421,0000001000421,Track 421,Artist 21,Release 21,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000422,0000001000422,Track 422,Artist 22,Release 22,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000423,0000001000423,Track 423,Artist 23,Release 23,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000424,0000001000424,Track 424,Artist 24,Release 24,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000425,0000001000425,Track 425,Artist 25,Release 25,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000426,0000001000426,Track 426,Artist 26,Release 26,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000427,0000001000427,Track 427,Artist 27,Release 27,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000428,0000001000428,Track 428,Artist 28,Release 28,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000429,0000001000429,Track 429,Artist 29,Release 29,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000430,0000001000430,Track 430,Artist 30,Release 30,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000431,0000001000431,Track 431,Artist 31,Release 31,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000432,0000001000432,Track 432,Artist 32,Release 32,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000433,0000001000433,Track 433,Artist 33,Release 33,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000434,0000001000434,Track 434,Artist 34,Release 34,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000435,0000001000435,Track 435,Artist 35,Release 35,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000436,0000001000436,Track 436,Artist 36,Release 36,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000437,0000001000437,Track 437,Artist 37,Release 37,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000438,0000001000438,Track 438,Artist 38,Release 38,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000439,0000001000439,Track 439,Artist 39,Release 39,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000440,0000001000440,Track 440,Artist 40,Release 40,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000441,0000001000441,Track 441,Artist 41,Release 41,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000442,0000001000442,Track 442,Artist 42,Release 42,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000443,0000001000443,Track 443,Artist 43,Release 43,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000444,0000001000444,Track 444,Artist 44,Release 44,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000445,0000001000445,Track 445,Artist 45,Release 45,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000446,0000001000446,Track 446,Artist 46,Release 46,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000447,0000001000447,Track 447,Artist 47,Release 47,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000448,0000001000448,Track 448,Artist 48,Release 48,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00000449,0000001000449,Track 449,Artist 49,Release 49,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00000450,0000001000450,Track 450,Artist 0,Release 50,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00000451,0000001000451,Track 451,Artist 1,Release 51,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
