Bulan laporan;Bulan Penjualan;Platform;Negara;Nama Label;Nama Artis;Judul rilis;Judul track;UPC;ISRC;Referensi Katalog Rilis;Jenis Langganan Streaming;Jenis rilis;Jenis penjualan;Kuantias;Mata Uang Pembayaran Klien;Harga Unit;Biaya Mekanis;Pendapatan Kotor;Tingkat pembagian klien;Pendapatan Bersih
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Worldwide";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000530926208";"0,000000";"0,006902040703";"0,70000000";"0,004831428493"
"2025/05/01";"2025/05/01";"Apple Music";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";1;"EUR";"0,002940642181";"0,000000";"0,002940642181";"0,70000000";"0,002058449527"
"2025/05/01";"2025/04/01";"Spotify";"Singapore";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";4;"EUR";"0,001662250000";"0,000000";"0,006649000000";"0,70000000";"0,004654300000"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";1;"EUR";"0,001938000000";"0,000000";"0,001938000000";"0,70000000";"0,001356600000"
"2025/05/01";"2025/04/01";"Spotify";"Philippines";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";2;"EUR";"0,001344000000";"0,000000";"0,002688000000";"0,70000000";"0,001881600000"
"2025/05/01";"2025/04/01";"Spotify";"Philippines";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000028000000";"0,000000";"0,000028000000";"0,70000000";"0,000019600000"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Malaysia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000138016451";"0,000000";"0,000966115160";"0,70000000";"0,000676280612"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000898000000";"0,000000";"0,000898000000";"0,70000000";"0,000628600000"
"2025/05/01";"2025/04/01";"Spotify";"Switzerland";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";1;"EUR";"0,007800000000";"0,000000";"0,007800000000";"0,70000000";"0,005460000000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";2;"EUR";"0,000847000000";"0,000000";"0,001694000000";"0,70000000";"0,001185800000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Malaysia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000133291196";"0,000000";"0,000799747177";"0,70000000";"0,000559823024"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";5;"EUR";"0,000010175000";"0,000000";"0,000050875000";"0,70000000";"0,000035612500"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";9;"EUR";"0,001443666700";"0,000000";"0,012993000300";"0,70000000";"0,009095100210"
"2025/05/01";"2025/04/01";"Spotify";"United states";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";2;"EUR";"0,002599000000";"0,000000";"0,005198000000";"0,70000000";"0,003638600000"
"2025/05/01";"2025/03/01";"TikTok";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"";"Music Release";"Creation";1;"EUR";"0,001531763246";"0,000000";"0,001531763246";"0,70000000";"0,001072234272"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000878000000";"0,000000";"0,000878000000";"0,70000000";"0,000614600000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Saudi arabia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000717356850";"0,000000";"0,004304141101";"0,70000000";"0,003012898771"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";6;"EUR";"0,000010175000";"0,000000";"0,000061050000";"0,70000000";"0,000042735000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Worldwide";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000530926208";"0,000000";"0,006902040703";"0,70000000";"0,004831428493"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000628000000";"0,000000";"0,000628000000";"0,70000000";"0,000439600000"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000444000000";"0,000000";"0,000444000000";"0,70000000";"0,000310800000"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000054202704";"0,000000";"0,000379418931";"0,70000000";"0,000265593252"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Trial";"Music Release";"Stream";6;"EUR";"0,000632333300";"0,000000";"0,003793999800";"0,70000000";"0,002655799860"
"2025/05/01";"2025/04/01";"Spotify";"Belgium";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";1;"EUR";"0,002729000000";"0,000000";"0,002729000000";"0,70000000";"0,001910300000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";85;"EUR";"0,000024505900";"0,000000";"0,002083001500";"0,70000000";"0,001458101050"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Egypt";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000034508736";"0,000000";"0,000207052418";"0,70000000";"0,000144936693"
"2025/05/01";"2025/04/01";"Spotify";"Japan";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";2;"EUR";"0,000223500000";"0,000000";"0,000447000000";"0,70000000";"0,000312900000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Worldwide";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000530926208";"0,000000";"0,006902040703";"0,70000000";"0,004831428493"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000054202704";"0,000000";"0,000704635158";"0,70000000";"0,000493244611"
"2025/05/01";"2025/04/01";"Spotify";"Taiwan";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";3;"EUR";"0,000071333300";"0,000000";"0,000213999900";"0,70000000";"0,000149799930"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Worldwide";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000530926208";"0,000000";"0,006902040703";"0,70000000";"0,004831428493"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Malaysia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";67;"EUR";"0,000074839800";"0,000000";"0,005014266600";"0,70000000";"0,003509986620"
"2025/05/01";"2025/04/01";"NetEase";"China mainland";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000602175481";"0,000000";"0,000602175481";"0,70000000";"0,000421522837"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";3;"EUR";"0,000509000000";"0,000000";"0,001527000000";"0,70000000";"0,001068900000"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Worldwide";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000530926208";"0,000000";"0,006902040703";"0,70000000";"0,004831428493"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Malaysia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000138016451";"0,000000";"0,000966115160";"0,70000000";"0,000676280612"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/04/01";"Spotify";"United states";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";3;"EUR";"0,002198666700";"0,000000";"0,006596000100";"0,70000000";"0,004617200070"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Trial";"Music Release";"Stream";1;"EUR";"0,000685000000";"0,000000";"0,000685000000";"0,70000000";"0,000479500000"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Premium";"Music Release";"Stream";6;"EUR";"0,001662333300";"0,000000";"0,009973999800";"0,70000000";"0,006981799860"
"2025/05/01";"2025/04/01";"Spotify";"Hong kong";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";4;"EUR";"0,000152750000";"0,000000";"0,000611000000";"0,70000000";"0,000427700000"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Stream";791;"EUR";"0,000006879900";"0,000000";"0,005442000900";"0,70000000";"0,003809400630"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000049769717";"0,000000";"0,000298618299";"0,70000000";"0,000209032809"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"V2LAST Studio";"V2LAST";"Tentukan Arah";"Tentukan Arah";"3616842254302";"FR-X87-21-86006";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"BW Productions";"Belinda Winona";"Temukan Dia";"Temukan Dia";"3616557206634";"FR-X28-21-17475";"";"Freemium / Ad Supported";"Music Release";"Stream";62;"EUR";"0,000065910180";"0,000000";"0,004086431188";"0,70000000";"0,002860501833"
"2025/05/01";"2024/12/01";"Melon / Langit Musik";"Indonesia";"Sai Betik";"Nanda Maresa";"Balin Pilih";"Balin Pilih";"3617059516481";"FR-X45-23-28890";"";"";"Music Release";"Stream";1;"EUR";"0,001844333750";"0,000000";"0,001844333750";"0,70000000";"0,001291033625"
"2025/05/01";"2023/06/01";"Yandex";"Worldwide";"Sai Betik";"The Quitters";"Kenangan Dan Luka";"Mana Janjimu";"3617058042226";"FR-X20-23-72218";"";"";"Music Release";"Stream";1;"EUR";"0,000010120942";"0,000000";"0,000010120942";"0,70000000";"0,000007084659"
"2025/05/01";"2023/12/01";"Yandex";"Worldwide";"Sai Betik";"The Quitters";"Kenangan Dan Luka";"Mana Janjimu";"3617058042226";"FR-X20-23-72218";"";"";"Music Release";"Stream";1;"EUR";"0,000009910352";"0,000000";"0,000009910352";"0,70000000";"0,000006937246"
"2025/05/01";"2023/06/01";"Yandex";"Worldwide";"Sai Betik";"Imelda";"Lelayauan";"Lelayauan";"3617220662498";"FR-X76-23-36891";"";"";"Music Release";"Stream";1;"EUR";"0,000007631728";"0,000000";"0,000007631728";"0,70000000";"0,000005342210"
"2025/05/01";"2023/12/01";"Yandex";"Worldwide";"Sai Betik";"Imelda";"Lelayauan";"Lelayauan";"3617220662498";"FR-X76-23-36891";"";"";"Music Release";"Stream";1;"EUR";"0,000007472931";"0,000000";"0,000007472931";"0,70000000";"0,000005231052"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Worldwide";"SALAM INSANAK";"Iza Wicax";"Kebalikan";"Kebalikan";"3617224815913";"DG-A06-23-38803";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000458839887";"0,000000";"0,002753039320";"0,70000000";"0,001927127524"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Worldwide";"SALAM INSANAK";"Iza Wicax";"Kebalikan";"Kebalikan";"3617224815913";"DG-A06-23-38803";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000458839887";"0,000000";"0,003211879206";"0,70000000";"0,002248315444"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Worldwide";"SALAM INSANAK";"Iza Wicax";"Kebalikan";"Kebalikan";"3617224815913";"DG-A06-23-38803";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000468525072";"0,000000";"0,002811150434";"0,70000000";"0,001967805304"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"SALAM INSANAK";"Iza Wicax";"Kebalikan";"Kebalikan";"3617224815913";"DG-A06-23-38803";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Indonesia";"SALAM INSANAK";"Iza Wicax";"Masa Kita";"Masa Kita";"3616849940185";"FR-X45-22-19185";"";"Freemium / Ad Supported";"Music Release";"Stream";3;"EUR";"0,000010175000";"0,000000";"0,000030525000";"0,70000000";"0,000021367500"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"SALAM INSANAK";"Iza Wicax";"Mengalir";"Mengalir";"3617666725597";"DG-A0S-24-12198";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Malaysia";"SALAM INSANAK";"Iza Wicax";"Mengalir";"Mengalir";"3617666725597";"DG-A0S-24-12198";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000126235487";"0,000000";"0,001641061333";"0,70000000";"0,001148742933"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"SALAM INSANAK";"Iza Wicax";"Mengalir";"Mengalir";"3617666725597";"DG-A0S-24-12198";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/02/01";"Facebook / Instagram";"Worldwide";"SALAM INSANAK";"Iza Wicax";"Mengalir";"Mengalir";"3617666725597";"DG-A0S-24-12198";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000530926208";"0,000000";"0,003185557248";"0,70000000";"0,002229890074"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"SALAM INSANAK";"Iza Wicax";"Gadis Wibu";"Gadis Wibu";"3617666725665";"DG-A0S-24-12200";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000261049625";"0,000000";"0,000261049625";"0,70000000";"0,000182734738"
"2025/05/01";"2025/04/01";"Ultimate Music";"China mainland";"SALAM INSANAK";"Iza Wicax";"Gadis Wibu";"Gadis Wibu";"3617666725665";"DG-A0S-24-12200";"";"Premium";"Music Release";"Stream";1;"EUR";"0,003021685631";"0,000000";"0,003021685631";"0,70000000";"0,002115179942"
"2025/05/01";"2025/04/01";"Ultimate Music";"China mainland";"SALAM INSANAK";"Iza Wicax";"Gadis Wibu";"Gadis Wibu";"3617666725665";"DG-A0S-24-12200";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000051299610";"0,000000";"0,000051299610";"0,70000000";"0,000035909727"
"2025/05/01";"2025/05/01";"YouTube Official Content";"United states";"SALAM INSANAK";"Iza Wicax";"Ayo Let's Go";"Ayo Let's Go";"3617666725672";"DG-A0S-24-12201";"";"Premium";"Music Release";"Stream";1;"EUR";"0,006531779254";"0,000000";"0,006531779254";"0,70000000";"0,004572245478"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"SALAM INSANAK";"Iza Wicax";"Ayo Let's Go";"Ayo Let's Go";"3617666725672";"DG-A0S-24-12201";"";"Freemium / Ad Supported";"Music Release";"Stream";12;"EUR";"0,000087472922";"0,000000";"0,001049675065";"0,70000000";"0,000734772546"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Worldwide";"SALAM INSANAK";"Iza Wicax";"Tersadar Sesalku";"Tersadar Sesalku";"3617053933505";"DG-A07-22-86328";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000458839887";"0,000000";"0,002753039320";"0,70000000";"0,001927127524"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Worldwide";"SALAM INSANAK";"Iza Wicax";"Tersadar Sesalku";"Tersadar Sesalku";"3617053933505";"DG-A07-22-86328";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000468525072";"0,000000";"0,003279675506";"0,70000000";"0,002295772854"
